silo_name,gvar,treat,diff_times,gt,RI,start_time,end_time,diff_estimate,diff_var,diff_estimate_covariates,diff_var_covariates,covariates,date_format,freq
46,1991,0,1991;1990,1991;1991,0,1989-01-01,2000-01-01,0.0944741532976827,0.00936273347299585,0.0912278942007961,0.00895686894433316,asian;black;male,yyyy,1 year
46,1991,0,1992;1990,1991;1992,0,1989-01-01,2000-01-01,0.170454545454545,0.00816999818040947,0.174258612344882,0.00776017404107602,asian;black;male,yyyy,1 year
46,1991,0,1993;1990,1991;1993,0,1989-01-01,2000-01-01,0.0262237762237763,0.0093084691422324,0.0448819879649552,0.00836005206109667,asian;black;male,yyyy,1 year
46,1991,0,1994;1990,1991;1994,0,1989-01-01,2000-01-01,0.080338266384778,0.0102935428987597,0.0899151016207874,0.0101401817869203,asian;black;male,yyyy,1 year
46,1991,0,1995;1990,1991;1995,0,1989-01-01,2000-01-01,0.150717703349282,0.0107952484788312,0.10642679537809,0.0114154315046914,asian;black;male,yyyy,1 year
46,1991,0,1996;1990,1991;1996,0,1989-01-01,2000-01-01,0.0824915824915824,0.00911211580332645,0.0729445356665785,0.0085315911554358,asian;black;male,yyyy,1 year
46,1991,0,1997;1990,1991;1997,0,1989-01-01,2000-01-01,-0.127622377622378,0.00873951147268301,-0.146747580119364,0.00834424907122322,asian;black;male,yyyy,1 year
46,1991,0,1998;1990,1991;1998,0,1989-01-01,2000-01-01,0.0269360269360269,0.00913116777711094,-0.0279171491058795,0.00961520355965183,asian;black;male,yyyy,1 year
46,1991,0,1999;1990,1991;1999,0,1989-01-01,2000-01-01,-0.0477657935285053,0.00859788826981429,-0.0556252878516236,0.00881629454703743,asian;black;male,yyyy,1 year
46,1991,0,2000;1990,1991;2000,0,1989-01-01,2000-01-01,0.101010101010101,0.00999485725534089,0.10483837417315,0.010165702086702,asian;black;male,yyyy,1 year
46,1993,0,1993;1992,1993;1993,0,1989-01-01,2000-01-01,-0.144230769230769,0.00846268971182293,-0.156061838893409,0.00803097524867589,asian;black;male,yyyy,1 year
46,1993,0,1994;1992,1993;1994,0,1989-01-01,2000-01-01,-0.0901162790697676,0.00944776346835028,-0.0794530278294599,0.00953514167853359,asian;black;male,yyyy,1 year
46,1993,0,1995;1992,1993;1995,0,1989-01-01,2000-01-01,-0.0197368421052632,0.00994946904842178,-0.0618594821348309,0.0100717246256465,asian;black;male,yyyy,1 year
46,1993,0,1996;1992,1993;1996,0,1989-01-01,2000-01-01,-0.087962962962963,0.00826633637291698,-0.100735475480414,0.00791092937640132,asian;black;male,yyyy,1 year
46,1993,0,1997;1992,1993;1997,0,1989-01-01,2000-01-01,-0.298076923076923,0.00789373204227355,-0.314933482481722,0.0073932687052676,asian;black;male,yyyy,1 year
46,1993,0,1998;1992,1993;1998,0,1989-01-01,2000-01-01,-0.143518518518519,0.00828538834670146,-0.20274745107476,0.0083194258102614,asian;black;male,yyyy,1 year
46,1993,0,1999;1992,1993;1999,0,1989-01-01,2000-01-01,-0.218220338983051,0.00775210883940483,-0.223599169878447,0.00823175776451082,asian;black;male,yyyy,1 year
46,1993,0,2000;1992,1993;2000,0,1989-01-01,2000-01-01,-0.0694444444444445,0.00914907782493142,-0.0904831566087849,0.00924874332666471,asian;black;male,yyyy,1 year
46,1996,0,1996;1995,1996;1996,0,1989-01-01,2000-01-01,-0.0682261208576997,0.0108915866713388,-0.0268867629587942,0.0112964686469143,asian;black;male,yyyy,1 year
46,1996,0,1997;1995,1996;1997,0,1989-01-01,2000-01-01,-0.27834008097166,0.0105189823406953,-0.2566670304119,0.010653893678227,asian;black;male,yyyy,1 year
46,1996,0,1998;1995,1996;1998,0,1989-01-01,2000-01-01,-0.123781676413255,0.0109106386451232,-0.125478752507752,0.0107045021203496,asian;black;male,yyyy,1 year
46,1996,0,1999;1995,1996;1999,0,1989-01-01,2000-01-01,-0.198483496877787,0.0103773591378266,-0.190744278687858,0.0106278938881423,asian;black;male,yyyy,1 year
46,1996,0,2000;1995,1996;2000,0,1989-01-01,2000-01-01,-0.0497076023391815,0.0117743281233532,-0.0409807976366325,0.0120560486643622,asian;black;male,yyyy,1 year
46,1997,0,1997;1996,1997;1997,0,1989-01-01,2000-01-01,-0.21011396011396,0.00883584966519054,-0.221217226803819,0.00842646506073578,asian;black;male,yyyy,1 year
46,1997,0,1998;1996,1997;1998,0,1989-01-01,2000-01-01,-0.0555555555555556,0.00922750596961844,-0.103169148529974,0.00955628626855999,asian;black;male,yyyy,1 year
46,1997,0,1999;1996,1997;1999,0,1989-01-01,2000-01-01,-0.130257376020088,0.00869422646232182,-0.134929480859091,0.00870810168546434,asian;black;male,yyyy,1 year
46,1997,0,2000;1996,1997;2000,0,1989-01-01,2000-01-01,0.0185185185185185,0.0100911954478484,0.0309195123920242,0.010127674260899,asian;black;male,yyyy,1 year
46,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,0.154558404558405,0.00885490163897502,0.126384117369762,0.00886431901564977,asian;black;male,yyyy,1 year
46,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,0.0798565840938721,0.00832162213167838,0.0920688175398899,0.00849744031202375,asian;black;male,yyyy,1 year
46,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,0.228632478632479,0.00971859111720498,0.224569640062598,0.00969430045386501,asian;black;male,yyyy,1 year
